วันที่,เวลา,ประเภทมูลฝอย,จุดกำเนิด_หมวดหมู่,น้ำหนัก_กก,ผู้บันทึก
2025-01-18,16:08:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ หน้าห้องซ่อมบำรุง,139.34,นายเจต  ทองแก้ว
2025-01-18,16:08:00,มูลฝอยทั่วไป,จุดพัก ใต้บันได ATM,128.45,นายเจต  ทองแก้ว
2025-01-18,16:08:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ แฟลตปลางทอง,34.56,นายเจต  ทองแก้ว
2025-01-18,16:08:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ แฟลตม่านฟ้า,32.68,นายเจต  ทองแก้ว
2025-01-18,16:08:00,มูลฝอยอินทรีย์,งานโภชนาการ,17.32,นายเจต  ทองแก้ว
2025-01-19,16:02:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ หน้าห้องซ่อมบำรุง,155.65,นายเจต  ทองแก้ว
2025-01-19,16:02:00,มูลฝอยทั่วไป,จุดพัก ใต้บันได ATM,132.32,นายเจต  ทองแก้ว
2025-01-19,16:02:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ แฟลตเก่า,34.63,นายเจต  ทองแก้ว
2025-01-19,16:02:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ แฟลต 48 ยูนิต,31.42,นายเจต  ทองแก้ว
2025-01-19,16:02:00,มูลฝอยอินทรีย์,งานโภชนาการ,16.37,นายเจต  ทองแก้ว
2025-01-20,16:02:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ หน้าห้องซ่อมบำรุง,148.72,นายเจต  ทองแก้ว
2025-01-20,16:02:00,มูลฝอยทั่วไป,จุดพัก ใต้บันได ATM,132.36,นายเจต  ทองแก้ว
2025-01-20,16:02:00,มูลฝอยทั่วไป,หน่วยงานยานพาหนะ,36.25,นายเจต  ทองแก้ว
2025-01-20,16:02:00,มูลฝอยทั่วไป,จุดรับส่งพัสดุ เอกชน,42.6,นายเจต  ทองแก้ว
2025-01-20,16:02:00,มูลฝอยอินทรีย์,งานโภชนาการ,20.35,นายเจต  ทองแก้ว
2025-01-21,16:03:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ หน้าห้องซ่อมบำรุง,135.23,นายเจต  ทองแก้ว
2025-01-21,16:03:00,มูลฝอยทั่วไป,จุดพัก ใต้บันได ATM,126.76,นายเจต  ทองแก้ว
2025-01-21,16:03:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ แฟลตปลางทอง,35.4,นายเจต  ทองแก้ว
2025-01-21,16:03:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ แฟลตม่านฟ้า,34.41,นายเจต  ทองแก้ว
2025-01-21,16:03:00,มูลฝอยอินทรีย์,งานโภชนาการ,19.3,นายเจต  ทองแก้ว
2025-01-22,14:00:00,มูลฝอยอันตราย,จุดพัก OPD อาคาร 3 ชั้น,45.0,นายเจต  ทองแก้ว
